text,labels,predictions,probabilities,pred_comb
"Ei torcida do  vamos parar de criticar a diretoria e o Chamusca, tá bom?! Eles ficam chateados, ok?",ironia,ironia,0.999999277555851,ironia
Lewandovski sera um dia premiado pela Globo? ,ironia,ironia,0.9999992718896556,ironia
"FGV promove evento em Nova York com lideranças, empresários e investidores internacionais:  Economia ",n_ironia,n_ironia,0.0012448433020883,n_ironia
Bem feio esse lugar né  caldasnovas rioquente ,ironia,ironia,0.9999992747282866,ironia
triste realidade...  congregar visitar igreja célula culto buscar deus jesus… ,ironia,ironia,0.9999992747282866,ironia
Jogador do Inter apelidado de Valdivia faz um golaço contra o...Palmeiras   via ,ironia,ironia,0.9999992546230292,ironia
"Alta do PIB mostra que recessão acabou, mas ainda não há crescimento:    Economia",n_ironia,n_ironia,0.0012448433020883,n_ironia
13:00 - economia | RANKING DOS PAISES QUE MAIS TRABALHA PARA PAGAR IMPOSTOS.Dinamarca = 176 diasFrança  = 171... ,n_ironia,n_ironia,0.0012472739770557,n_ironia
"ah, perdão, faltou a . Afinal, nunca será.",ironia,ironia,0.999999283177952,ironia
ehehehehehe.... Rocchiovunque rocchihorrorshow rigoreèquandogiocalajuve  ,ironia,ironia,0.9999992747282864,ironia
"Cunha, Garotinho e Sérgio Cabral presos. Todos do PMDB. To passada com essa perseguição a um partido só... ",ironia,ironia,0.9999992690399144,ironia
" Bora vender o A pefeita ""? E depois agradecemos á inimiga pela inspiração! """,ironia,ironia,0.9999992718896554,ironia
Indústria prevê 77 mil demissões com reoneração da folha  economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
Adoro ver portistas a reclamar sobre a arbitragem ,ironia,ironia,0.9999992604235944,ironia
" Não é photoshop não, viu? () Imagina se eu e ele tivéssemos um filho? Seria um cabeção com olheiras. Pobre criança",ironia,ironia,0.9999992690399144,ironia
"Vamo trabalhar num lugar q precisa viajar mt, é ótimo.  bitchplease",ironia,ironia,0.999999277555851,ironia
 experimenta NÃO dar a informação para saber o que dirão ,ironia,ironia,0.9999992604235944,ironia
O Vasco contratou o artilheiro da ultima libertadores e um xará meu? Vcs reclamam demais... ,ironia,ironia,0.9999992633069276,ironia
"Desemprego é de 13,6% e atinge 14 milhões de trabalhadores, diz IBGE  Economia",n_ironia,n_ironia,0.0012472739770557,n_ironia
"Míriam Leitão: alta do PIB mostra que recessão acabou, mas ainda não há crescimento. economia ",n_ironia,n_ironia,0.0012472739770557,n_ironia
Para concluir Angra 3 são necessários R$ 17 bilhões  economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
"Gente.., a  do destino é que um ex companheiro dos petralhas, o Sr. Gilberto Gil tenha gravado uma... ",ironia,ironia,0.999999277555851,ironia
"Ok, Net sempre agradando seus clientes.....So porque monopoliza Sao Carlos...Pffff..",ironia,ironia,0.999999277555851,ironia
Vantagens...  Hahahaha AlinneIrônica AlinneRosa Alinnistas DiaDosNamorados Humor  BomDia ,ironia,ironia,0.999999277555851,ironia
É só botar mais luz que resolve! ,ironia,ironia,0.9999992718896554,ironia
O bom é que sao 8h e o onibus das 8:40 ainda nao chegou. Amo/sou esse país. ,ironia,ironia,0.9999992775558508,ironia
"devias publicar em tudo o que é rede social: instagram, facebook, twitter e ainda pinterest... ",ironia,ironia,0.9999992775558508,ironia
"Batedores de panela não vão agitar as varandas contra o distritão?Vai baixar o salário da empregada? Então não me interessa!"" """,ironia,ironia,0.9999992661790194,ironia
Queste giornatine che iniziano sempre bene ultimamente buongiorNO ,ironia,ironia,0.9999992747282868,ironia
onde clica pra pedir ajuda pros universitários? ,ironia,ironia,0.999999277555851,ironia
o si pls que beia. Ironía :3. ,ironia,ironia,0.9999992718896556,ironia
Os impostos que pagamos em 2017 já chegaram à marca de R$ 900 bi! o_O Brasil tributo dinheiro governo economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
"Boa tarde pra todos que falam mesma língua que eu, que são: Português, Swahili,  e Indireta. — feeling excited",ironia,ironia,0.9999992747282868,ironia
Qria muito dormir - mas tenho q ir pro 'melhor trampo q existe' ,ironia,ironia,0.9999992803723916,ironia
Tenho um exame amanhã e só estudei o que tinha que fazer hoje ,ironia,ironia,0.9999992188516692,ironia
LavaJato  do Destino Sen Aécio autor da Lei das Estatais foi o 1º a fraudá-la. Pediu propina p/ pagar propina anterior. Vixe!,ironia,ironia,0.9999992775558512,ironia
Golpista não passarão!! ,ironia,ironia,0.9999992775558512,ironia
" burroRT :  sim, ignorante",ironia,ironia,0.9999992803723918,ironia
  ta muuuuito preocupada por estar atrasada ,ironia,ironia,0.9999992803723918,ironia
 já tem meu voto! sqn ,ironia,ironia,0.9999992775558508,ironia
"Não dê RT em fatos verídicos! Isto automaticamento o tranforma em petista! E pior, corrupto! excessos de ! ",ironia,ironia,0.9999992747282868,ironia
Sites que devolvem dinheiro viram opção a programas de fidelidade  economia feedly,n_ironia,n_ironia,0.0012472739770557,n_ironia
A proposito di  ... ,ironia,ironia,0.999999233960434,ironia
 achas mesmo tu escondes mesmo bem ,ironia,ironia,0.9999992747282864,ironia
  Ele leva muito a sério essa coisa de ser contra a propriedade privada...  ,ironia,ironia,0.9999992661790196,ironia
Curioso: Fernando Collor foi quem assinou a atual redação da lei de improbidade administrativa. Ele mesmo foi impedido ,ironia,ironia,0.999999236946937,ironia
- Amo matemática.,ironia,ironia,0.9999992575289764,ironia
7a1!!!! O futebol bailarino voltou!!! Brasil voltando a ser Brasil. ,ironia,ironia,0.9999992718896556,ironia
Economia Banco Montepio diz desconhecer motivo de subida significativa das ações  Em ,n_ironia,n_ironia,0.0012472739770557,n_ironia
seguro que marca nano ,ironia,ironia,0.9999992487769694,ironia
Notícia: Temer comemora alta do PIB e diz que 'acabou a recessão'. política economia ,n_ironia,n_ironia,0.0012448433020883,n_ironia
Henrique Meirelles estreia conta oficial no Twitter  Economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
Japão faz cotação do bitcoin disparar no mundo  notícias câmbio destaque economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
"Rên  tipo, muito ",ironia,ironia,0.9999992690399144,ironia
Culpa da presidente: Congresso triplica recursos para partidos ao aprovar Orçamento 2015 G1  ,ironia,ironia,0.9999989691813655,ironia
As minhas irmãs já têm o quarto remodelado!! E eu?? Vou ter de esperar mais 5 anos.  ,ironia,ironia,0.9999992546230292,ironia
" Parabéns pela resistência em fazer ligações em ciclovias da zona norte como na Ponte Júlio de Mesquita, valeu Suzana! ",ironia,ironia,0.9999992803723916,ironia
"Antero Greco em POST sobre o uso de SQN e , curtiu meu coment e me bloqueou. Sensível demais .twitter.com/sDbqgKkJnP",ironia,ironia,0.9999992690399142,ironia
"Sim, Lula não se da bem com Dilma que por sua vez fala mal de Lula.  ",ironia,ironia,0.9999992775558508,ironia
"O tempo está assim uma beca,só mesmo uma beca pro frio ....  tempo frio outono gelo ",ironia,ironia,0.999999277555851,ironia
"Até porque eu não tenho onde gastar meu dinheiro, não tenho cerveja pra comprar nem um engenharias pra pagar ",ironia,ironia,0.9999992661790196,ironia
Que se le nota poco al São Paulo la falta de Pato? Ni un poquito. ,ironia,ironia,0.9999992575289764,ironia
"Rezadeira, benzedeira, cozinheira, carranqueira, macumbeira... VelhoChico ",ironia,ironia,0.9999992546230292,ironia
porra Samaras 10 anos de Twitter e a gente ainda tem que usar a hashtag ,ironia,ironia,0.9999992747282864,ironia
 também é Cultura !Obs.: isso não foi uma ,ironia,ironia,0.9999992718896554,ironia
MG: Mais de 80% das cidades do Sul de Minas contam com lavouras de café para impulsionar economia | CNA… ,n_ironia,n_ironia,0.0012448433020883,n_ironia
"“Perder clientes é fácil, reconquistá-los se torna uma tarefa árdua e custosa”. ComércioExterior Economia",n_ironia,n_ironia,0.0012472739770557,n_ironia
"crec que feia mooolta falta aquesta aclaració de """,ironia,ironia,0.9999992747282864,ironia
"Não recebi feliz círio de quem eu queria, por outro lado, fui muito amada por alguém que eu nem imaginaria êvida ",ironia,ironia,0.9999992487769696,ironia
Vou-vos dizer uma coisa...a tarde fq é o melhor que há ,ironia,ironia,0.9999992690399144,ironia
Uma : a esquerda DEFENDE Livre Comércio e Fronteiras Abertas na Inglaterra enquanto REJEITA ambos em Cuba e Coréia do Norte. Brexit,ironia,ironia,0.9999992633069276,ironia
Ahhh!!! E não é que está chegando meu aniversário.  indiretasdobem comprapreu ,ironia,ironia,0.999999277555851,ironia
390 horas de trabalho de parto. Que lindo! ,ironia,ironia,0.9999992546230292,ironia
": Incerteza sobre o Brasil faz dólar superar patamar de R$ 2,60   VamosBien """,ironia,ironia,0.9999992399217968,ironia
"Nossa, muito orgulho mesmo,enquanto uns têm Scalene e Kita, a gente tem zueira... Claro!  MisturacomRodaica",ironia,ironia,0.9999992747282866,ironia
   galera que usa leitor de tela agradece ,ironia,ironia,0.9999992517057084,ironia
"Rasgue as minha cartas iiii, não me procure mais..Gente eu nem mando carta, pura  isso",ironia,ironia,0.999999280372392,ironia
O médico e o monstro. Edição resolveu mostrar o monstro hoje.  BBB17,ironia,ironia,0.9999992309622424,ironia
As vezes seja um irônico!! TardeBoa! Life! Alegria! !… ,ironia,ironia,0.999999280372392,ironia
 Wall Street fecha em alta com Dados econômicos - Clima Economia Eua,n_ironia,n_ironia,0.0012448433020883,n_ironia
"Federica non credeva fosse balsamo quello di Verdiana, quindo lo ha mangiato (tanto per cambiare) AHAHAHAHAH  GF14",ironia,ironia,0.999999277555851,ironia
"a tua fé te curou"" """,ironia,ironia,0.9999992633069276,ironia
"vou me ausentar da internet hoje porque já tô com preguiça das piadas de ""cadê o fim do mundo?"" de vocês.",ironia,ironia,0.9999992633069276,ironia
 porque o Marcelo é inteligentíssimo ,ironia,ironia,0.9999992803723916,ironia
Minha vida de vez em quando é tão empolgante que sei lá. ,ironia,ironia,0.9999992690399144,ironia
"O Doria é foda. Nem é presidente, mas já influencia 1.086 municípios além de São Paulo.   (Cc )",ironia,ironia,0.9999992633069272,ironia
"Todo moi racional, a culpa foi de NÓS-Candidatura Galega ironía xerais2016 ",ironia,ironia,0.999999283177952,ironia
felypenery: InovacaoTecnolo: Robôs e legislação ambiental marcam fim da globalização? -  - Tecnologia Economia T…,n_ironia,n_ironia,0.0012448433020883,n_ironia
E a gente se entende!!  AlinneIrônica AlinneRosa Dudu Alinnista Dudista Dog Humor … ,ironia,ironia,0.999999280372392,ironia
"Estou um pouco depressivinho"", vou procurar algum vídeo para comentar ""vc alegra meu dia... blá, blá,blá..."" """,ironia,ironia,0.9999992775558508,ironia
Bom dia. Boas novas   economia crescimento PIB retomada normalidade,n_ironia,n_ironia,0.0012448433020883,n_ironia
sim por isso usufruindo da  hahaha,ironia,ironia,0.9999992803723918,ironia
" Será que a mídia vai pressionar, perguntar por que mudaram de ideia? ",ironia,ironia,0.9999992517057084,ironia
te amo LeemeEsParaTi PoemaCondestino PlumadPoetisa UnSentimiento5Letras ironía MartesDeGanarSeguidores,ironia,ironia,0.9999992661790194,ironia
 tá falando de mim?! não gostou?! vem puspau!!! ,ironia,ironia,0.999999283177952,ironia
Num dia o sujeito está levando pó p/ a Indonesia. No outro está voltando em pó p/ o Brasil.  PenaDeMorte,ironia,ironia,0.9999992775558512,ironia
" Mas foi essa a raiz de meu tweet! Pura  kkkkkkkkk Se chegar longe e merecer ok,o triste seria só por graça! haha Oremos",ironia,ironia,0.9999992718896556,ironia
Difícil pensar num mundo mais equilibrado quando os homens detém o controle do **capital** nesse nível economia ,n_ironia,n_ironia,0.0012472739770557,n_ironia
Cansei de tweetar! Tchau ate amanha! Que daqui a 6h tou a acordar para ir para a escolaa! :p iupiiiiiii ,ironia,ironia,0.9999992747282866,ironia
Ser conhecido por milhares d pessoas e ao mesmo tempo não ter ninguém que realmente te conheça  pensamentos escolhas vidasolitária,ironia,ironia,0.9999992399217968,ironia
"Ouvi dizer que uma banda chamada Reffer não conheço"" vai abrir os shows do NOFX, confere?   tuite""",ironia,ironia,0.9999992661790196,ironia
Ele claramente pisa fora do logotipo no quarto arremesso  ,ironia,ironia,0.9999992249306092,ironia
.... il mio sabato sera preferito!   buonanotte,ironia,ironia,0.9999992775558512,ironia
Segundas Feiras com o Luz 34 - Senhora Dona Legi…:   :3 ahahah  como sempre muito bom!,ironia,ironia,0.999999283177952,ironia
Oops que penita ... ,ironia,ironia,0.9999992690399142,ironia
Artilheiro do condomínio? haha ,ironia,ironia,0.9999992661790196,ironia
VLT DO SUBÚRBIO: Investidores pedem prorrogação da licitação Economia ,n_ironia,n_ironia,0.0012472739770557,n_ironia
Festes valencianes posant senyeres de la tradició valenciana. Mate meua  com te'n passes.  verparacreer BatalladeFlors,ironia,ironia,0.9999992517057084,ironia
Até perdoou todo mundo que votou na estrela sensacional que ela é BBB17  ,ironia,ironia,0.9999992633069276,ironia
OSTIA QUE RABIA  bravomaria laputaamaenserio  ,ironia,ironia,0.9999992690399142,ironia
 mas teatro é coisa de vagabundo. Nem precisa mesmo.  vivaaculturadopr,ironia,ironia,0.9999992803723916,ironia
Iam a caminho para o estádio da luz?  ,ironia,ironia,0.999999227952316,ironia
Pagar 49reais o quilo da comida e ela vir fria... Tem coisas que só a Vila Madalena te oferece. comidagourmet ,ironia,ironia,0.9999992633069272,ironia
Me emcamta que me tenga que dormir a mitad de peli... ,ironia,ironia,0.9999992775558512,ironia
pobre Rc ele não consegue nem trazer os atacantes de lado...,ironia,ironia,0.9999992747282866,ironia
"O mapa com as cervejas mais populares em cada país""  economia feedly""",n_ironia,n_ironia,0.0012472739770557,n_ironia
Mas tem aquele shake que é só tornar que emagrece. E posso ganhar dinheiro até... ,ironia,ironia,0.9999992575289764,ironia
ele joga tanto que já apareceu mil e um times atrás dele ,ironia,ironia,0.9999992633069276,ironia
Economia: Corrida por mão de obra faz Apple e outras gigantes oferecerem curso universitário ,n_ironia,n_ironia,0.0012472739770557,n_ironia
Da reforma que não vai tirar nenhum direito trabalhista.  ,ironia,ironia,0.9999992604235944,ironia
"Economia: Demanda das empresas por crédito cai 12,2% em abril ",n_ironia,n_ironia,0.0012448433020883,n_ironia
Sério ciência? Conte-me mais sobre isso... rs irônia ,ironia,ironia,0.9999992775558512,ironia
Muitos vivem de modinha  que pena  ,ironia,ironia,0.9999992747282864,ironia
Parto a frente da volvo em entre-campos e recebo este sms: Que este seja apenas o primeiro de 365 fantasticos dias. Feliz Ano NOWO. ,ironia,ironia,0.9999992487769694,ironia
"Parabéns aos pais e mães pelo dia de hj... Aos professores, parabenizo vcs em maio e agosto do ano q vem ok?! hipocresia demagogia ",ironia,ironia,0.999999277555851,ironia
 nooooosa que revolucionário! Agora vai hein! ,ironia,ironia,0.9999992803723916,ironia
Legal do cinema do Tacaruna é o cheiro das salas ,ironia,ironia,0.9999992487769696,ironia
"Com Dilma, seleção fez fiasco na Copa / Com Temer, seleção levou ouro na Olimpíadas. Só não vê quem não quer na melhora do Brasil. ",ironia,ironia,0.9999992718896554,ironia
"ué, mas não estávamos em crise?  ",ironia,ironia,0.9999992747282864,ironia
Tem nome mandando mais que Bandeira!! NaçãoXdelação ,ironia,ironia,0.9999992775558512,ironia
Diário do Gastão já saiu!  economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
Dia lindo para se estar dentro de casa de pós-operatório!  sqn querominhaliberdadedevolta saudadedecomerbesteira chateada,ironia,ironia,0.999999277555851,ironia
"A hashtag do dia: . Cunha vai homenagear o MP às 9, que apareceu na sua às 6 da manhã p agradecer  ",ironia,ironia,0.9999992718896554,ironia
 será Q ele foi sondado pelo SPFC e já incorporou a postura do time?! ,ironia,ironia,0.9999992633069276,ironia
"Na BandNews, a nutricionista orientando sobre obesidade: evitar massas, pães, frituras, doces....E eu comendo pãocomovo delicia...",ironia,ironia,0.999999236946937,ironia
"Ai gentes, que ditadura da informação, tem que saber quem é,  dono do que,  a origem...Foi somente uma carona.Dose cavalar de ",ironia,ironia,0.9999992775558508,ironia
Una pena e__e   ,ironia,ironia,0.9999992661790196,ironia
"Kaplan, do Fed, prevê mais duas altas de juros em 2017  economia",n_ironia,n_ironia,0.0012448433020883,n_ironia
" sou a pessoa mais humilde do mundo, querida ",ironia,ironia,0.9999992690399142,ironia
   esse ai entende tudo de real madrid mesmo!!!! ,ironia,ironia,0.999999280372392,ironia
Sabe de uma foisa q eu gostei d+ nesse colégio foi fazer avaliação de professor amei ver a cara de uns bem putinhos!!! ,ironia,ironia,0.999999283177952,ironia
Como a vida é justa. Amo essa vida,ironia,ironia,0.9999992633069276,ironia
IAF comemora 11 anos de conquistas com evento jurídico e almoço Economia ,n_ironia,n_ironia,0.0012448433020883,n_ironia
Por que ele tirou o Pato? ,ironia,ironia,0.9999992661790196,ironia
Secondo me Aulas é juventino   ,ironia,ironia,0.9999992517057082,ironia
 pedágio dentro da cidade. Que legal hein! ,ironia,ironia,0.9999992661790196,ironia
Premiooo! ,ironia,ironia,0.9999992517057084,ironia
A preocupação de certas pessoas até me assusta.. ,ironia,ironia,0.9999992690399142,ironia
Este trânsito na 2a Circular.. adoro ,ironia,ironia,0.9999992747282866,ironia
"do jeito que anda a situação o evento ""fim do mundo"" é open bar de nova schin",ironia,ironia,0.9999992718896556,ironia
 socialistas neokeynesianos fazerem retweet disto sem terem noção de quem manipula as taxas juro. ,ironia,ironia,0.9999992803723916,ironia
Pra mim já ultrapassou as estatística Vamos pra contagem regressiva ? Hahaha  taoeu,ironia,ironia,0.999999277555851,ironia
Adorrr BuenDia ,ironia,ironia,0.9999992661790194,ironia
Fundo Brasil-China: acordo podecausar problemas a brasileiros  economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
Pintar faz alguma diferença?! anyway studioanyway draw drawing  ironic sketch… ,ironia,ironia,0.999999277555851,ironia
"Sentiu a diferença?? A mudança tá começando, Brasil...  SQN ",ironia,ironia,0.9999992747282868,ironia
"Pois nada acabaseme de joder o móvil, que guai  ",ironia,ironia,0.9999992690399144,ironia
Que os parece??  Tarragona Economia Inmobiliario   FelizFinde,n_ironia,n_ironia,0.0012448433020883,n_ironia
"Isso mesmo! Tem que incentivar mesmo,pra aumentar a população no Brasil,que é tão pequena! Quanto mais jovem parir,mais bonito!  ",ironia,ironia,0.9999992803723918,ironia
"IStandWithTaylor Piada do ano: Kanye fez Taylor famosa! Claro que foi, só ele, sem ajuda de ninguém, Swifties reconheçam seu papai! ",ironia,ironia,0.9999992661790196,ironia
Supra-sumo da  seria não passar impeachment  na Câmara... mas ser aprovado o do VazaTemer. Extinguir o golpe e o golpista.,ironia,ironia,0.9999992747282868,ironia
 é a crise. Se fosse você o presidente seria 1 milhão ctz ,ironia,ironia,0.9999992803723916,ironia
achei um absurdo inclusive ,ironia,ironia,0.9999992661790194,ironia
" Tem que começar a escrever , só por segurança rs.",ironia,ironia,0.999999280372392,ironia
Até o basquete está sem raça. Banana de Melo a culpa é sua. ,ironia,ironia,0.999999283177952,ironia
"vai lá Once, faltam só mais 5... ",ironia,ironia,0.9999992803723918,ironia
Mentira!!!  IMAGENS CALUNIOSAS.  Lá não tem internet pra ficar postando vídeos mostrando o lugar. Tudo fake ,ironia,ironia,0.9999992775558508,ironia
putamerda.. Já me sinto mais segura.. ,ironia,ironia,0.999999280372392,ironia
As Meninas do Jô falarão da lista do HSBC? ,ironia,ironia,0.9999992458367678,ironia
"O Mano Menezes, mais uma vez, mostrou que defesa ganha jogo. ",ironia,ironia,0.9999992718896554,ironia
Com certeza o que o povo reclamou foi para que aumentassem o tempo de mandato!  PoliticosBurros...,ironia,ironia,0.9999992803723918,ironia
"se a Odebrecht reformou a piscina de graça,tem é que agradecer ao Lula e ao Marcelinho, porque não precisou gastar dinheiro público. ",ironia,ironia,0.999999277555851,ironia
Que vida mas dura... (2).Viñetas Humor Crítica Ironía ,ironia,ironia,0.9999992633069276,ironia
A vida Cristãe as falsas promessasSORRATEIRA DISSIMULA TRAIÇÃO ESPIRITUAL COM OS TAIS DESEJOS PROFUNDO NA  DE 1 CONTRA O OUTRO.,ironia,ironia,0.9999992339604344,ironia
"aaaaaaaaaf , vcs não sabia que Tudo que você quiser é pra Bruna Marquezine ? kkkk ",ironia,ironia,0.9999992690399144,ironia
"Ah, pera, empresa x me chamou pra entrevista pro cargo de gerente. Pera.  vidaReal",ironia,ironia,0.9999992718896556,ironia
Ai vc conhece a pessoa e espera que ela amadureça. ..Dai ela vai e apodrece.. ,ironia,ironia,0.999999277555851,ironia
Pensando bem: teria sido uma boa ter abortado Jean Wyllys. Pena que a mãe dele era contra o aborto! ;) ,ironia,ironia,0.9999992718896556,ironia
kde o fim do mundo ?? 0o,ironia,ironia,0.9999992747282864,ironia
Recursos da venda da Celg D: Governo de Goiás muda lista de prioridades   CelgD Investimentos Venda Economia ,n_ironia,n_ironia,0.0012448433020883,n_ironia
  kkkkk esse fds virei bicho preguiça dormi pouco,ironia,ironia,0.999999283177952,ironia
 regram Ironia modo on...  razaovsemocao coracao cerebro… ,ironia,ironia,0.999999283177952,ironia
"MEIRELLES E MICHEL MENTEM ... 'Le Monde': A falsa"" recuperação da economia brasileira economia  via """,n_ironia,n_ironia,0.0012448433020883,n_ironia
Mais um ano de punição para a Força Jovem.  ,ironia,ironia,0.9999992157943436,ironia
...e quem foi temperar o choro e acabou salgando o pranto?!… ,ironia,ironia,0.9999992718896556,ironia
Só é espetáculo quando é filme de negros escravos sendo torturados e mortes por seus senhores brancos!!!,ironia,ironia,0.9999992747282864,ironia
Foi preciso chegar ao 12o ano para ser levada pela 1ª vez ao diretor ,ironia,ironia,0.999999233960434,ironia
Ídolo  PedroSanchezM4,ironia,ironia,0.9999992546230292,ironia
Um filme sobre os jovens que são forçados a sair país para irem para o Reino Unido. Isso era um filme bom. ,ironia,ironia,0.9999992458367678,ironia
"Fogo, hj teve grande dia! tanto calor, sol ! tou a suar ! hj era só pessoas de bikini e calções também com esta tosta eu compreendo!",ironia,ironia,0.9999992803723918,ironia
Uma boa quarta-feira.DeixeAEsquerdaLivre  ,ironia,ironia,0.9999992604235944,ironia
Ministro do Planejamento aposta em fim da recessão. CBN Economia ,n_ironia,n_ironia,0.0012448433020883,n_ironia
To ligado na sua  ,ironia,ironia,0.9999992690399144,ironia
"Racismo contra brancos, heterofobia, intervenção militar, direitos para as mulheres, etc: ATÉ QUANDO?? ",ironia,ironia,0.9999992718896556,ironia
Plenário pode votar projeto que regulariza incentivos fiscais a estados  economia,n_ironia,n_ironia,0.0012448433020883,n_ironia
Boa semana!!  AlinneIrônica AlinneRosa Alinnistas Humor  Segunda BomDia … ,ironia,ironia,0.9999992718896556,ironia
Gente que reclama de que quem reclama de algo. ,ironia,ironia,0.9999992604235944,ironia
Poxa  o site de compra esta péssimo. O que acham de pedir ajuda para uma empresa de TI? ,ironia,ironia,0.9999992803723918,ironia
"Não tem geografia que abrigue essa galera, Brasil! Vamo sentar aqui e fazer umas continhas c'atia!  ",ironia,ironia,0.9999992690399144,ironia
Que orgulho do Feliciano votando contra a cassação do Cunha. ,ironia,ironia,0.9999992747282864,ironia
"Espetáculo: ""O fim do mundo"" da escola Baka. http://t.co/64F1bL6f",ironia,ironia,0.9999992633069276,ironia
"Vai ter um monte de adolescente usando achando que é dado real, certeza -_- ",ironia,ironia,0.9999992690399142,ironia
 sim por isso usei a ,ironia,ironia,0.9999992747282864,ironia
"Para quem adora comprar, mas também ama economizar: Ganhe de Volta!ganhedevolta cashback economia desconto... ",n_ironia,n_ironia,0.0012472739770557,n_ironia
 sério que tem reclamação do   ? Quem poderia imaginar?   odeiosantander,ironia,ironia,0.9999992747282866,ironia
A net do comboio é tão mas tão boa... ,ironia,ironia,0.9999992747282866,ironia
Ooooooo que peeeeeenaaaaa ironía ,ironia,ironia,0.9999992718896554,ironia
A bancada ruralista é a única que tá honrando o seu eleitorado?  ÉGolpeSim,ironia,ironia,0.9999992718896554,ironia
Henry Cavill o Superman de Man of Steel tem medo de voar :O :O Veja o ator chegando no aeroporto com... ,ironia,ironia,0.9999992517057084,ironia
  q é isso?!?!?! Todos os times são beneficiados e prejudicados!!!! O título não foi manchado!!! ,ironia,ironia,0.9999992803723918,ironia
Jura? ()  Brazil ,ironia,ironia,0.9999992661790196,ironia
"obrigada mãe, por confiares tanto em mim... ",ironia,ironia,0.9999992690399142,ironia
Isto está a ser tão fixe,ironia,ironia,0.9999992633069276,ironia
Cooperativas Cresol realizaram mais de 580 ações na Semana de Educação Financeira Economia Semana educação...,n_ironia,n_ironia,0.0012448433020883,n_ironia
"Só para constar.... Meu tweet anterior foi , para aqueles que não entenderam OU não assistiram o programa",ironia,ironia,0.9999992747282866,ironia
andré é um amorzinho de pessoa !!  ^^,ironia,ironia,0.9999992803723916,ironia
": Existe um conselho d ÉTICA, mas, NÃO EXISTE ÉTICA. Manuela D'Ávila critica a Câmara por proteger"" Bolsonaro """,ironia,ironia,0.9999992747282864,ironia
Olha Solange Peres que gato e criança queridos :) ,ironia,ironia,0.9999992661790194,ironia
Obs: eu não coloquei a foto!  ,ironia,ironia,0.9999992546230292,ironia
Ui isto hoje é só gente com vontade de conversar....,ironia,ironia,0.999999277555851,ironia
"Depois da BTF, agora a TriNZ.O modelo"" com os seus vários níveis...esse destruidor de carreiras... not  """,ironia,ironia,0.9999992633069272,ironia
liga pro gerente da sua conta no banco ,ironia,ironia,0.9999992249306092,ironia
"Mercado financeiro reduz projeção de inflação para 3,92% este ano economia inflação mercadofinanceiro... ",n_ironia,n_ironia,0.0012448433020883,n_ironia
Nova coleção: Bom dia porque? engracado  diversao comedia refletir  ,ironia,ironia,0.999999283177952,ironia
(palmas) É assim que o Brasil vai pra frente.  ,ironia,ironia,0.9999992690399144,ironia
" a PresidentA é lentinha, NÃO entende de ... (ela vai achar que vc está GRATO de fato). kkkk",ironia,ironia,0.999999277555851,ironia
Produzindo a nova música do DS   Tá ficando do c*r*lh*!! logicprox music logicpro audio... ,ironia,ironia,0.9999992718896554,ironia
O Eurico Miranda está na área e jamais vai deixar isso acontecer...   ,ironia,ironia,0.9999992661790194,ironia
"Com crise na JBS, governo estuda incentivos para pequenos frigoríficos  economia",n_ironia,n_ironia,0.0012448433020883,n_ironia
"Eu nao disse que voce é burro, apenas que voce nao sabe de nada"" ?""",ironia,ironia,0.999999280372392,ironia
Maná: ascolta “Ironía” il nuovo singolo  Ironía ,ironia,ironia,0.9999992718896556,ironia
"pois é, né? Pra que tumultuar? O Brasil precisa focar na retomada do crescimento, em sair da crise. Isso é revanchismo ",ironia,ironia,0.9999992747282866,ironia
Não tem aula melhor que Ciência Política.  Mds. AulaChata,ironia,ironia,0.9999992718896556,ironia
Os adoro matemáticas! ironía,ironia,ironia,0.9999992661790196,ironia
Um dia me disseram que lucidez demais também é loucura... dramaqueen  ficaadica,ironia,ironia,0.999999283177952,ironia
Vrdd melhor professora como eu amo aquela mulher  ,ironia,ironia,0.999999280372392,ironia
 (eu não tomo banho),ironia,ironia,0.9999992604235944,ironia
a isto chama-se ,ironia,ironia,0.9999991940553796,ironia
Dunga Burro! Nem convocou o Guerrero!! ,ironia,ironia,0.9999992775558508,ironia
Veja desrespeitando inteligência? Quase não acontece...   EducarSimReduzirNão,ironia,ironia,0.999999280372392,ironia
Fiz 8 vôos rezando pra não morrer agora que tô em casa tô desejando ter morrido.  ,ironia,ironia,0.999999283177952,ironia
Gosto deste futebol bonito do Falcão.Lembra o Brasil de 1982.Não ganha nada.Mas é bonito..,ironia,ironia,0.9999992690399142,ironia
" deveria ser criado um novo órgão prá ele: Ministério da Informalidade, para gerir questões ~informais~. ",ironia,ironia,0.9999992690399144,ironia
Análise perfeita em menos de 30 horas... fail sqn  ,ironia,ironia,0.9999992803723916,ironia
" Caramba, que ironia, hein? Fiquei impressionado... rs  metalinguística",ironia,ironia,0.9999992775558512,ironia
